id,tag,name,birthday,mcnum,tlpd_id,tlpd_db,lp_name,sc2e_id,country,race,dom_val,dom_start_id,dom_end_id,current_rating_id,romanized_name
519,KingCobra,Сергей Кондауров,,2,3353,2,,,RU,P,-1.5926783444308,173,174,8207357,Sergey Kondaurov
1998,Radrel,,,2,,,,,CA,P,-1.04154930251014,50,51,8226000,
2003,TristaN,,,2,3838,3,,,KR,Z,-0.695736981464049,56,57,8224229,
4751,StoicWilly,Wilson Mun,,2,,0,,,AU,T,-2.10144821449047,263,264,8212213,
9740,ZiRaRa,장욱,,2,,0,,,KR,P,-1.07550739470812,31,32,8222688,
2296,SoldieR,Nicolás Jimenez,,3,4865,3,"",,CL,T,-1.96602519848653,213,214,8227905,""
6698,SuFFo,,,,,,,,US,Z,,25,26,8214351,
4766,Twimp,Thomas Elvestad,,2,,,"",,NO,Z,-0.960448589919323,28,29,8212941,
8849,biaxident,,,3,,,"",,AU,Z,-0.836142017683799,26,27,8220106,
17983,PtitChinoisBlue,,,3,,0,,,CA,Z,-2.08017141432892,90,91,8215085,
5979,sprEEEzy,,,3,,,,,HR,Z,-1.20415253331617,64,65,8217907,
17808,Eflore,,,,,0,,,BR,Z,-1.72168408851523,25,26,8210902,
10268,Traxantic,,,3,,,,,NL,Z,-0.864901526596564,28,29,8223993,
12768,Hickok,"",,3,,,"",,CN,T,-2.02012133929199,175,176,8207825,""
7078,LaoNNA,,,3,,0,,,KR,T,-0.722485803472505,27,28,8216443,
18954,Leandoer,,,3,,,,,UA,Z,-1.8395357777527,26,27,8208187,
8210,LovE,Jesse Rich,,3,,0,"",,US,T,-1.5981579308464,75,76,8227546,""
13474,Silkmoth,,,3,,,,,AU,P,-1.76621082454656,50,51,8211008,
17461,Simmen,,,3,,0,,,NO,Z,-2.13757907082677,120,121,8207736,
18232,egg,,,,,0,,,CZ,P,-1.81315015078023,28,29,8214485,
13840,Psosa,,,,,,,,PE,Z,-1.7145019563302,65,66,8223345,
13257,Psyi,"",,,,,"",,DE,T,-1.49153765373743,34,35,8209539,""
10666,Seriously,"",,,,,"",,DE,Z,-1.29000202112515,28,29,8211725,""
16033,Simek,,,,,,,,PL,T,-1.71174755527288,29,30,8224981,
16402,Egor,,,,,,,,RU,T,-2.08954536309547,125,126,8211500,
9,Sniper,권태훈,1995-01-22,1,2313,3,Sniper,356,KR,Z,-0.62117103374751,110,111,8217554,Kwon Tae Hoon
4750,MightyKiwi,David Gore,,2,,0,,,NZ,Z,-1.63608694648606,259,260,8212850,
4780,sovlet,Dean Bailey,,2,,,"",,UK,P,-0.99720933908564,33,34,8214445,
1733,Legend,이선종,,2,4403,3,,,KR,T,-1.40095091162271,126,127,8218928,Lee Sung Jong
7726,neKo,Nicholas Fane,,2,,0,,,AU,Z,-1.02032280618598,57,58,8216874,
8044,plznerftoss,,,2,,,,,DE,T,-1.04998873156665,25,26,8208023,
8045,PikA,Alexandr Jacko,,2,,0,,,CZ,Z,-1.72269447747249,113,114,8211381,
6842,Matume,,,,,,,,CZ,T,,25,26,8209514,
8064,Rendorian,,,2,,,,,AU,Z,-1.80306786186147,121,122,8215223,
1253,Gimix,Stephan Biesel,,3,2599,2,,,US,T,-1.02114427833784,75,76,8214424,
5831,Insomnia,Ángel Méndez,,3,,0,,,ES,P,-1.33617117307788,70,71,8217057,
8104,prOkilleR,Austin Lewis,,3,,0,,,US,Z,-1.51953323586122,68,69,8211173,
5237,ThuNdeR,Jorge Zambrano,,3,4288,3,"",,VE,P,-1.82770790865118,169,170,8219303,""
10,Stephano,Ilyes Satouri,1993-03-12,1,1996,3,Stephano,245,FR,Z,1.1642174642141447,36,72,8213668,""
3067,Newsh,Jonathan Newsham,,2,2569,2,,,US,T,-0.753266978341817,43,44,8220399,
10633,Zero,Steve Lu,,2,,0,,,CA,T,-1.87152176039099,117,118,8221856,
8274,WGTBaal,,,2,,,,,FR,Z,-1.14754997806272,28,29,8219919,
12899,TheWagon,Aaron Collet,,2,,0,,,US,Z,-1.76876017739097,83,84,8223217,
15168,Trifax,Jakub Kosior,,2,,0,,,PL,Z,-1.91052802008657,80,81,8228459,
15195,lovesniper,,,2,,,,,KR,P,-1.57130091427016,64,65,8223969,
3976,DeaDoX,,,3,4594,2,,,US,P,-0.897377840348891,35,36,8221005,
1531,Lobber,Nicholas Adolph,,3,2900,3,,,CA,P,-0.814561232797547,57,58,8212875,
6009,NighT,Andrew Boyd,,3,,0,,,UK,T,-1.40974620723162,126,127,8218028,
498,SyDe,William Rochet,,2,3811,2,,,FR,Z,-0.93744550890823,59,60,8209320,
645,StarNaN,Daniel Ohlsson,1992-02-22,2,4073,3,StarNaN,536,SE,P,-0.972453422609433,60,61,8215232,
4396,Moilanen,Atte Moilanen,,2,,0,,,FI,T,-1.54783235618934,101,102,8223621,
5039,White,,,2,,,,,KR,P,-0.906688591613951,46,47,8211877,
511,Zelniq,Jason Choe,,2,1639,2,,256,US,Z,-1.22426826252104,119,120,8211866,
2190,Scoobers,,,2,,,,,PL,T,-1.13478682925812,58,59,8216283,
10259,WidowMaker,,,2,,,,,FR,Z,-1.27641704482539,28,29,8216928,
10269,Lichiz,,,2,,0,,,NL,Z,-0.968828189483861,28,29,8208404,
11885,Kashim,Adrian Glówczyk,,2,,0,,,PL,Z,-1.93995041904577,141,142,8219933,
11974,Kozan,Blaine O'Brien,,2,,0,,,US,T,-1.84194597956774,187,188,8227828,
12072,MperorM,Mathias Bonde,,2,,0,"",,DK,T,-1.80397077317799,82,83,8226140,""
12406,KevinLiu,,,2,,0,,,TW,T,-1.95701020459517,189,190,8208031,
15229,splr1t,,,,,0,,,CN,T,-1.98479467357396,91,92,8225514,
393,rsvp,Julian Xu,1988-11-01,2,2702,2,,30,US,P,-1.13785200039982,119,120,8225313,
4430,Tribax,,,2,,,,,NO,Z,-1.02426487571834,61,62,8218531,
4596,Nomad,Matthew Clegg,,2,,,"",,AU,P,-1.09660632696046,52,53,8220590,
4678,waCK,,,2,,,"",,KR,Z,-0.937047340672643,37,38,8210837,Hwang Jin Ha
5646,Save,고재흠,,2,,0,,,KR,T,-0.864323933370677,58,59,8218755,Koh Jae Heum
2305,Peace,김태훈,1987-08-21,3,,,"",,KR,Z,-0.6604122232593,27,28,8211228,Kim Tae Hoon
9399,Penguin,"",,3,,,"",,CA,T,-1.36977806552204,32,33,8217121,""
5767,Petros,Petr Vítek,,3,,0,,,CZ,Z,-1.89148793475846,224,225,8209698,
8451,Pfhor,Ryan Delaney,,3,,0,,,US,T,,25,26,8223081,
18853,Phendrix,,,3,,,,,FR,R,-1.94305364488786,28,29,8213097,
5255,Poseidon,Kjell Lunden,,3,,,"",,NO,P,-1.63996576225431,204,205,8210501,""
15739,Quezacoalt,,,3,,0,,,FR,T,-2.30188881799772,135,136,8207244,
7249,RedFire,,,3,,,,,TW,Z,-1.03011914048749,28,29,8227301,
6924,rezyn,Lalor McMahon,,3,,0,,,AU,T,-2.39447774179075,246,247,8226778,
8500,Saiyan,,,3,,,,,US,Z,-1.45630159931868,59,60,8226694,
4271,serups,"",,3,,,"",,DK,T,-0.9884156624455,50,51,8211535,
5024,SouL,Anatol Gasiorowski,,3,,,"",,UK,P,-1.03093564491521,60,61,8211268,
9072,tokidoki,,,3,,,,,CZ,P,-0.727570536972092,27,28,8223777,
10850,Tomahawk,,,3,,,"",,CH,T,-1.29148628029332,41,42,8219868,
17725,Totrasmek,,,3,,,,,AU,T,-1.80305547820403,26,27,8213643,
1321,Void,Marcus Pålsson,,3,2890,2,,,SE,P,-0.983750672745937,75,76,8208277,
2065,Zw00t,Zack Wooten,,3,,0,,,US,T,,25,26,8208831,
262,HayprO,Hayder Hussein,1983-06-19,1,1132,3,"",43,SE,Z,-0.827610376735849,65,66,8220303,
514,tgun,Bradley Seymour,,1,2835,3,tgun,75,AU,Z,-1.32256751846597,210,211,8210073,
653,TubbyTheFat,Jay Martens,,2,4469,2,TubbyTheFat,489,CA,P,-1.24042555312647,101,102,8213803,
716,Utopi,Jens Jæger,,2,3019,2,,,DK,P,-1.36068868142365,134,135,8213128,
717,YoonYJ,윤요전,,2,2572,2,,512,AU,T,-0.875172187264642,105,106,8218116,Yoon Yo Jun
1557,Hydra,신동원,1991-09-04,2,610,1,Hydra,,KR,Z,0.3303031955556625,103,114,8216104,Shin Dong Won
635,RotterdaM,Kevin van der Kooi,1987-05-08,2,2718,2,RotterdaM,,NL,P,-1.70152762719826,185,186,8228327,
633,Yekke,Jason Chan,,1,3191,2,,507,SG,Z,-0.821223386051504,42,43,8218469,
407,SalMoSa,황성우,1982-07-11,2,413,3,Salmosa,,KR,Z,-0.687779512434111,44,45,8225717,Hwang Sung Woo
410,Tiger,김현준,1988-01-23,2,2842,3,Tiger,406,KR,P,-0.718502183538402,46,47,8215864,Kim Hyun Joon
1666,TurN,박대호,1992-12-20,2,948,1,TurN,,KR,T,-1.00384714872097,102,103,8215617,Park Dae Ho
5336,sWs,Stephen Schnieder,,2,,0,"",,US,P,-1.23452033265472,134,135,8219741,""
5409,ShaDoWn,Thomas Labrousse,,2,,,,,FR,P,-1.2629889958441,58,59,8228366,
7779,Thias,Mathias Holm Poulsen,,2,,0,,,DK,P,-2.27431173172173,195,196,8216492,
399,LiveForever,김태환,1989-05-04,2,1845,1,,260,KR,T,-0.279232629310191,27,28,8214933,Kim Tae Hwan
274,Rail,Артём Авраменко,1993-12-15,2,2496,2,VERDI,382,,P,-1.09686924155638,264,265,8228310,Artem Avramenko
8453,HauntedMac,,,3,,,,,US,P,,25,26,8226945,
4224,Hikaro,,,3,,,,,AR,T,-0.920693852562456,28,29,8227416,
12216,Efreet,,,3,,0,,,RU,T,-1.97111504849835,142,143,8213202,
14551,EotenaS,,,3,,,,,ES,T,-1.77981906550971,49,50,8215181,
8896,EpSyLoN,,,3,,0,,,FR,Z,-2.37021323163883,218,219,8207240,
14456,MaDooly,,,3,,,,,KR,T,-1.38061371381884,26,27,8209986,
7857,Ghoti,"",,3,,,"",,AU,P,-1.20443639509717,25,26,8215256,
12225,TrustInMe,,,3,,,,,RU,P,-1.90575264367289,127,128,8222265,
1496,EzaLB,Jalil Hakimi,,4,4591,2,,,US,P,-0.911966264567034,31,32,8212894,
19679,KKKOLLL,,,4,,,,,RU,Z,-2.02935159527886,25,26,8226083,
13919,Darknight,,,,,,,,CN,P,-1.54348396689904,29,30,8220365,
19937,Ding,,,,,,,,SG,P,-1.96751598457064,29,30,8227642,
19210,DYa,,,,,0,,,PE,T,-2.06035357533725,68,69,8214959,
17809,Elliot,,,,,,,,,Z,-1.7831738861765,28,29,8220118,
6385,Emperor,,,,,0,,,AU,T,-1.0383181165337,28,29,8221305,
14033,Enderson,"",,,,,"",,GT,T,-1.95778455353477,88,89,8222354,""
13245,Faceless,"",,,,,"",,PL,Z,-1.40849517101995,28,29,8217686,""
17780,Smarty,,,,,,,,RO,T,-2.49404459890734,112,113,8207231,
15717,Taco,,,,,,,,,T,-1.68730541823502,28,29,8224623,
6112,Taeyeon,,,,,,,,,Z,-0.897483112965998,28,29,8225891,
12846,Toyer,,,,,,,,PL,Z,-1.41722083612176,29,30,8223445,
9277,Tsogi,,,,,0,,,DE,R,-1.33888782925325,40,41,8219705,
17672,Tsoppa,,,,,,,,GE,P,-1.80458450912053,30,31,8214204,
27,Sen,楊家正,1987-01-15,1,1176,3,Sen,51,TW,Z,-1.48469971838919,273,274,8217761,Yang Chia Cheng
4331,SpaceMarine,Suayb Köse,1994-03-11,1,,0,"",,DK,P,-1.56456074932278,248,249,8213350,""
597,s2,이승석,1990-02-27,2,,0,s2,,KR,Z,-0.683848384504031,31,32,8210354,Lee Seung Seok
602,oDin,주영달,1987-07-15,2,,0,oDin,,KR,Z,-0.922749863622985,75,76,8217095,Ju Young Dal
1084,Slapstick,,,2,,,,,AT,P,-0.998629852044651,27,28,8207671,
1978,Sora,김정훈,1994-02-14,2,,0,Sora,,KR,P,-0.813547587685123,55,56,8228042,Kim Jung Hoon
2044,Sorry,김지성,1995-08-10,2,,,hudadak,,KR,T,-0.854868924501762,65,66,8217231,Kim Ji Sung
2878,Nyoken,Daniel Eidson,,2,1224,3,,,US,T,-0.661869468087294,41,42,8225604,
6663,EleK,,,,,,,,CA,P,,25,26,8224492,
81,Zenio,최정민,1991-03-31,1,1903,3,Zenio,155,KR,Z,-0.634515858463364,100,101,8210381,Choi Jung Min
813,Ver,Bob Ekkebus,,2,2568,2,,,US,T,-0.998568049669146,89,90,8218962,
837,Pippi,박효종,1984-02-07,2,1962,3,BBi,,KR,P,-0.578253522260824,43,44,8214551,Park Hyo Jong
1399,Zion,Ian Gryncewicz,,2,1592,2,,280,BE,Z,-0.86580760668543,56,57,8218971,
1862,RevolKwakInGu,,,2,,,,,KR,T,-0.496315430755687,28,29,8209753,
1900,Myuu,Kevin Chen,,2,4544,3,"",,AU,Z,-1.01379267885741,146,147,8210965,""
2053,Zoun,박한솔,1997-06-17,2,,0,Zoun,,KR,P,-1.31604116841103,205,206,8207383,Park Han Sol
3225,Zukapin,Zachary Adams,,2,3141,2,,,US,P,-0.740929361557486,43,44,8210688,
6056,Vies,,,3,,,,,US,Z,-1.03308914687928,42,43,8227069,
1919,Imagine,오정근,,2,3860,3,,,KR,P,-0.913840849467444,59,60,8211147,Oh Jung Geun
3909,FatAardvark,,,3,4513,2,,,,Z,-0.813265302337517,25,26,8227745,
8845,FizonFIRE,"",,3,,,"",,AU,T,-0.963996548744318,28,29,8223722,""
11050,Akatosh,,,,,,,,FR,Z,-1.35054367770156,48,49,8219719,
12396,Alarak,"",,,,,"",,,Z,-1.3573394309899,26,27,8217879,""
22294,OtherWay,,,,,,,,US,Z,-1.98617698234077,28,29,8209952,
11069,PaDie,,,,,,,,TW,P,-1.28627816132373,25,26,8227135,
9670,Pipsilon,,,,,,"",,HR,Z,-1.27836086370939,28,29,8214365,
18155,sAmoLoT,,,,,,,,PL,Z,-1.77214802063044,28,29,8223875,
2439,ch0z,,,,,,,,RU,Z,-0.498798838828384,27,28,8225082,
10750,ChuFFy,"",,,,,"",,FR,Z,-1.97805753778538,108,109,8220271,""
19053,chuggle,,,,,,,,,P,-1.82012294973952,27,28,8210011,
22979,chunk,,,,,,,,US,R,-2.10634115459084,28,29,8226699,
21389,Chupacabra,,,,,,,,BO,P,-1.97125058753431,27,28,8224853,
11129,Dimmu,,,,,,,,CL,Z,-1.3941244113628,39,40,8208739,
23059,DirtyQuack,,,,,,,,AU,R,-2.10332509487073,26,27,8216356,
2921,drunkenJedi,,,,2126,3,,,DE,Z,,25,26,8208610,
21695,Dukch,,,,,,,,CN,R,-1.9588121073673,27,28,8210367,
13447,egg,조창호,,,,0,,,KR,Z,-1.22153317020203,27,28,8217533,
7949,Hahen,,,,,,,,KR,T,-0.636923807029157,27,28,8208429,
20994,hahnebadger,,,,,,,,US,P,-1.96356900619702,26,27,8221509,
13611,seNg,,,,,,,,,T,-1.45045706794944,27,28,8217409,
12925,SinisterMinister,,,,,0,,,RU,P,-1.42600026395901,28,29,8225722,
11148,Slacktor,"",,,,,"",,ES,T,-1.2532351941108,26,27,8227798,""
6067,TheEastSea,송태호,,,,,,,KR,P,-0.698186679018634,25,26,8219506,
16471,TheLeonelus,,,,,,,,RU,Z,-1.75274218325041,28,29,8216993,
23391,TheTacoLord,,,,,,,,US,R,-2.17144681087196,26,27,8207310,
15180,TheTemplar,,,,,0,,,US,Z,-1.65104508592113,29,30,8217964,
13825,TheThing,,,,,,,,FR,T,-1.28208242238134,26,27,8214148,
11883,Timko,,,,,,,,PL,T,-1.75140834933835,56,57,8224157,
9490,tmn,,,,,,,,RU,Z,-1.27719884511249,29,30,8219762,
17458,tomigreco,,,,,,,,GR,T,-1.78977030705389,29,30,8220306,
21206,TRTTR,,,,,,,,CN,R,-1.96953230779618,28,29,8215886,
15090,Trust,,,,,,,,,R,-1.65751845174025,28,29,8211391,
18930,TurN,,,,,0,,,CN,P,-2.17847703996078,86,87,8207307,
655,FireCake,Sébastien Lebbe,1990-04-27,1,,0,,,FR,Z,-0.944375011642808,36,37,8212215,
19117,Quaterno,,,1,,,,,UK,Z,-1.87114697244254,38,39,8219050,
760,YHY,杨汉宇,,2,3031,3,,,CN,Z,-1.45259831093708,150,151,8217700,Yang Hanyu
1192,DaNa,Radosław Danowski,,2,4326,2,,,PL,Z,-1.19973759655435,194,195,8222747,
2068,tommmmmmm,,,2,,,,,US,T,,25,26,8212442,
4523,Tsend,,,2,,,,,FR,P,-1.0268489108226,55,56,8223910,
4737,TheSecret,"",,2,,,"",,FR,T,-1.05522922205578,42,43,8220500,
5627,ZergZingZing,Park Sang Jae,,2,,0,,,US,Z,-0.977845332603506,42,43,8216855,
5884,ZBelin,Thierry Albaret,,2,,0,"",,FR,Z,-1.6007647885177,185,186,8221466,""
7817,sSak,,,2,,,,,RO,T,-1.13268193151248,26,27,8218279,
8000,Kirwa,Thibault Le Priol,,2,,0,,,FR,Z,-1.40404087749215,97,98,8223079,
8038,Yours,Cameron Foster,,2,,0,,,AU,Z,-1.48410480586737,97,98,8219246,
650,XionS,Michael Gonzales Villafuerte,,2,4187,3,,,PE,P,-1.7827280399685,220,221,8228005,
903,ZhaZulo,Adam Andrews,,2,,0,,,SE,T,-0.805712958174576,27,28,8209922,
1364,Svettis,,,2,,,,,SE,T,-0.995562612524612,27,28,8219727,
2022,dice,Daisuke Katsumata,,2,4253,3,dice,,US,Z,-1.21191777207994,105,106,8219191,
3922,Weaselelord,,,2,4494,2,,,,Z,-0.817864804116904,25,26,8210959,
8091,Wugi,David Hermosillo,,2,,0,,,US,T,-1.39119254104921,68,69,8219370,
14307,ScarletAerie,,,3,,,,,CA,Z,-1.51566787192664,26,27,8210185,
1251,Zeny,,,2,,,,,RO,P,-1.2215298119851,65,66,8214793,
10386,Mioga,Maxime Jorrand,,2,,0,,,FR,Z,-1.5742031416935,52,53,8220367,
11720,Minty,,,3,,,,,KR,Z,-1.17546174745224,28,29,8226417,
16846,RadianAngel,,,3,,,,,FR,Z,-1.72288829276315,26,27,8224887,
12975,Skyler,Barny Yu,,3,,,,,US,T,-1.87214369037445,127,128,8213521,
9689,Deadzerg,Scott Ross-Molyneux,,3,,,"",,CA,P,-1.58946536831629,75,76,8223169,""
8887,Yudjen,,,3,,0,,,AZ,P,-1.32435303615468,28,29,8210989,
2293,Zergling,,,3,4629,3,,,CA,Z,-0.937996062730953,65,66,8213766,
20202,Malthael,,,,,,,,,P,-1.95060565493416,28,29,8209768,
271,Jinro,Jonathan Walsh,1989-01-14,1,1314,3,"",42,SE,T,-0.718945170790578,63,64,8209953,""
587,Silver,Roman Strieb,,2,1800,2,,,CA,T,,25,26,8227393,
757,Revolver,Павел Белов,1989-01-30,2,3339,2,"",,RU,Z,-1.49892986165958,296,297,8221181,Pavel Belov
768,Raza,Raza Sekha,,2,2888,2,,,UK,T,-1.61652324230701,182,183,8228399,
2167,NicoakaD,Nicolás Derico,,2,,,,,AR,T,-0.999554913029488,28,29,8212554,
3205,Mind,Luke Clark,,2,3127,2,,,US,T,-0.803816956783137,55,56,8227528,
3966,Trolldom,,,2,4557,2,,,NO,Z,-0.886051954705482,25,26,8208476,
5098,GraVe,Adrian Dembnicki,,2,,0,"",,PL,P,-1.5172325037297,125,126,8223660,""
8547,WoolenFish,,,2,,,,,RU,Z,-1.75568080888561,121,122,8226669,
8549,Wnight,,,2,,,,,RU,P,-1.18491148029708,26,27,8226512,
9818,Srilo,Jérémy Chambon,,2,,0,,,FR,Z,-2.02537786324859,108,109,8209158,
10579,Timorus,Tristan Cortez,,2,,,"",,US,T,-1.80370035106574,189,190,8213526,""
11266,Sonix,,,2,,0,,,LV,Z,-1.96650010377037,124,125,8213455,
11388,Samet,Sam Elfqvist,,2,,0,,,SE,P,-1.7628385353773,96,97,8222840,
11657,KamiKaz,Morgan Gobert,,2,,0,,,FR,P,-1.44325961571808,26,27,8215612,
19098,sicey,,,3,,,,,US,Z,-1.90522817252261,26,27,8221029,
730,oRioN,Lorenzo Cortesi,,3,,,,451,IT,P,-0.875168535750217,33,34,8209144,
5003,Fury,이건길,,2,,0,,,KR,P,-0.925837151599925,48,49,8209310,Lee Kun Kil
5014,GoJaeHeum,,,2,,,,,KR,T,-0.784571912791161,30,31,8208203,
5233,KinG,Tom-Andre Lærum,,2,,0,King,,NO,Z,-1.77995324371395,175,176,8221449,""
5803,Marsman,Vlad Popescu,,2,,,,,NL,P,-1.50702660520604,144,145,8216890,
8885,HateMe,Moritz Pölzl,,2,,0,,,AT,Z,-1.23322975275456,28,29,8228281,
814,tbeen,Lukas Röttgers,,2,,0,,,DE,P,-0.974191567070815,47,48,8209491,
4171,Hephaistas,Dani van Dam,,2,,,"",,NL,Z,-1.39383043982452,117,118,8227538,
10675,Garitos,Sullyvan Yonnet,,2,,0,,,FR,Z,-1.6245100312925,71,72,8228358,
10760,Gámbetá,,,2,,0,,,ES,T,-1.73048752417166,95,96,8211813,
1786,Gartok,Nicolas Rauflet,,3,,,"",,FR,T,-0.910990314739339,63,64,8213550,
391,inuh,박훈,,3,1695,2,,,DE,T,-0.923043054062592,54,55,8213256,Hun 'Pascal' Park
11198,Jamileon,Dustin Hulse,,3,,0,"",,US,P,-1.70589061151674,139,140,8209512,""
5130,Jarppi,Rodrigo Hinojosa,,3,,0,,,CL,T,-1.30257351892336,238,239,8207415,
19982,Jasha,,,3,,,,,RU,T,-2.16045233834194,78,79,8222388,
7852,JaZma,"",,3,,,"",,AU,Z,-1.01052844104006,26,27,8220517,
12648,Khaydarin,,,3,,,,,MX,P,-1.47280280878041,28,29,8222033,
7741,LeGeND,Doucet Colin,,3,,0,,,CA,T,-1.35424337900317,106,107,8210466,
2994,Lucky,Daniel Elmblad,,3,2465,2,"",,US,P,-1.43187225225543,146,147,8227167,""
6955,MaBaO,,,3,,,,,TW,P,-1.15470698589156,31,32,8215907,
937,RoyalFlush,John Lee,,3,3173,2,,,CA,Z,-1.02844974069306,89,90,8208600,
708,Shibbxyz,Matthew Hunt,,3,4267,2,,,UK,Z,-0.803344635333911,73,74,8212500,
7496,SlowHands,,,3,,,,,AU,Z,-0.96937544191952,71,72,8223273,
7898,TheMagiBum,,,3,,,,,AU,Z,-0.87661373110729,28,29,8211943,
5263,Xormentor,Michael Minnekeer,,3,,0,,,AU,P,-2.15298858773562,240,241,8219796,
2066,V4LOR,Patrick Laley,,3,,0,,,US,S,,25,26,8212130,
14942,lolTRICKEDu,"",,3,,,"",,NO,T,-2.16593344106057,110,111,8222897,""
7749,Synzita,,,3,,,,,AU,P,-1.11597724498318,77,78,8221203,
8859,VoLja,"",,3,,,"",,AU,Z,-0.90300463996422,26,27,8211739,""
588,NaRa,이한을,,2,4290,2,,498,KR,P,-1.02096098001846,103,104,8225501,Lee Han Eul
3960,Xier,,,2,4563,2,,,NO,P,-1.04692049907784,59,60,8223260,
4423,xrayzer,,,2,,,,,NO,Z,-0.860472841874799,25,26,8209694,
4764,XeNon,Ben Jagevi,,2,,,"",,SE,Z,-1.01716956690726,28,29,8225643,
5771,Toki,,,2,,0,,,DE,P,-1.4410804999,89,90,8209065,
7822,Warbsky,,,2,,,,,RO,T,-1.95887449128154,211,212,8224969,
8930,Fury,,,3,,,,,FR,T,-1.59474189601013,88,89,8213334,
2571,GGaeMo,,,3,,0,,,KR,Z,-0.693616403123419,33,34,8216208,
8057,Julianna,,,3,,,,,FR,Z,-1.14070245047962,25,26,8222812,
8031,JunO,Juno Kwon,1996-06-11,3,,0,"",,KR,Z,-1.11836955435575,59,60,8216558,""
5051,siTuaTioN,,,3,,0,,,CA,T,-1.08257967581589,62,63,8223295,
16329,Moerius,,,3,,,,,FR,P,-1.85096257119665,40,41,8210037,
16209,ywang,,,3,,,,,US,T,-1.82393517504298,28,29,8219282,
16399,jito,,,,,,,,,P,-1.71123445201543,28,29,8216077,
17569,Johnathan,,,,,,,,NZ,P,-1.91040859477863,31,32,8225310,
18632,kemachi,,,,,0,,,SK,Z,-1.88529787255967,30,31,8219179,
23064,Kév,,,,,,,,BR,R,-2.11056244311308,26,27,8212221,
14921,LinGKinGG,,,,,,,,US,Z,-1.59618010521378,27,28,8223997,
18890,MikeTownley,,,,,,,,CZ,P,-1.80518668011692,27,28,8216148,
11341,miles,"",,,,,"",,,T,-1.27484371977484,28,29,8211441,""
17124,Ody,,,,,,,,US,T,-1.70668618923503,25,26,8214472,
17206,Okejka,,,,,,,,PL,P,-1.78815525902615,28,29,8210678,
13195,oKidOki,"",,,,,"",,FR,T,-1.38552451918346,26,27,8217830,""
988,pischner,Tobias Maiwald,,,4534,2,,,DE,T,-1.0429613055078,54,55,8214537,
19018,Plaisi,,,,,,,,,Z,-1.79369153939173,25,26,8209822,
15533,PotatoPenguin,,,,,,,,,R,-1.71087636042979,25,26,8224826,
20439,Miraclus,,,,,,,,UA,Z,-1.9739936196434,27,28,8216389,
334,TriMaster,Joshua Niven,,1,2392,2,TriMaster,343,US,T,-1.21539539442397,131,132,8209627,
4397,miNkie,Riku Kaartoaho,,2,,0,"",,FI,T,-1.41496972126982,73,74,8222111,""
2325,Evilcat,,,3,,,,,TW,P,-0.881684521126255,33,34,8228037,
18207,ExoLightning,Luke Davies,,3,,0,,,UK,P,-2.21983500254719,98,99,8227942,
16526,Torero,,,3,,,,,RU,P,-1.72801241457322,28,29,8210355,
3401,Macks,,,3,3299,2,,,US,Z,-0.668285111925153,37,38,8211332,
6095,McLovin,"",,3,,,"",,AU,Z,-1.20260569860315,58,59,8215757,
13848,Mhodesty,,,3,,,,,US,P,-1.62351553197054,28,29,8223485,
6041,Pokemon,Ben Lam,,3,,0,"",,AU,T,-1.5272778104813,96,97,8210377,
8338,Prophet,,,3,,,,,US,T,-0.794342233287481,28,29,8210621,
13472,SithShadow,,,3,,,"",,AU,Z,-1.40114473429941,26,27,8222518,
1618,Harry,,,,,,,,UK,P,,25,26,8226054,
14797,Valentine,,,3,,,,,CA,P,-1.63074696289281,28,29,8216798,
7843,YoonA,"",,4,,,"",,AU,P,-0.953946772074181,27,28,8228062,
4222,Kobu,Tomás Díaz,,4,,,"",,AR,P,-1.04750102432341,59,60,8218898,
22475,Atrias,,,,,0,,,PL,Z,-2.20801276076944,33,34,8215516,
16788,Dinkleswerve,,,,,0,,,US,Z,-1.9064964129389,57,58,8217198,
3791,Elinar,,,,4245,2,,,SE,P,-2.03237844960574,278,279,8218403,
6836,Forepool,,,,,,,,US,Z,,25,26,8220406,
6251,Sixxaa,,,,,,,,DE,P,-1.44767547518747,87,88,8228016,
11492,Steps,Tim Rieger,,,,0,,,DE,Z,-1.27893263746004,26,27,8217277,
8556,Tetris,Paweł Żuławnik,,,,0,,,PL,Z,-2.24934028944437,302,303,8212751,
18059,Torstein,,,,,,,,RU,T,-1.80074339270945,36,37,8226915,
9531,Trick,,,,,,,,JP,T,-0.975023755153516,30,31,8217506,
3544,TRUMPET,,,,3539,2,,,SE,Z,-0.694089820860245,28,29,8211922,
16109,tWitcher,,,,,,,,,Z,-1.70277321267076,28,29,8214801,
13,Mvp,정종현,1991-02-12,1,590,3,Mvp_(player),121,KR,T,6.216552461774988,25,54,8209205,Jung Jong Hyun
8440,mOnion,Morrell Munyon,,3,,0,,,US,P,,25,26,8221399,
14200,RaiN,,,3,,,,,GR,P,-1.57429400810444,25,26,8209862,
19032,Threeballer,,,3,,,,,US,T,-1.74777582918431,25,26,8210531,
21239,Albino,,,,,0,,,CA,Z,-1.94721257262723,37,38,8212402,
2616,Cthunter,,,,3827,3,,,KR,P,-0.429103625245697,28,29,8222610,
4009,CtlAltDefeat,,,,4644,2,,,IL,Z,-0.798669470830134,33,34,8214745,
16591,Ctrl,"",,,,,"",,RU,P,-1.7581728688887,29,30,8212105,""
